  0.116163E+00  0.405950E+04 -0.222675E+03 -0.242209E+03  0.240943E+02  0.243825E+02  0.326503E+04  0.339606E+04  0.322643E+04 -0.799029E-01  0.319606E+04 -0.589206E+03  0.218742E+03
  0.118914E+00  0.394670E+04 -0.234433E+03 -0.232572E+03  0.206300E+02  0.210770E+02  0.317154E+04  0.329892E+04  0.313428E+04 -0.774781E-01  0.309884E+04 -0.121122E+03  0.181769E+03
  0.121666E+00  0.383860E+04 -0.224084E+03 -0.203214E+03  0.149714E+02  0.155345E+02  0.308506E+04  0.320917E+04  0.305227E+04 -0.753270E-01  0.300613E+04  0.340787E+03  0.147058E+03
  0.124418E+00  0.373496E+04 -0.194773E+03 -0.159084E+03  0.863844E+01  0.923768E+01  0.300500E+04  0.312613E+04  0.297909E+04 -0.734196E-01  0.291797E+04  0.762649E+03  0.116288E+03
  0.127169E+00  0.363556E+04 -0.150638E+03 -0.105649E+03  0.321429E+01  0.375954E+01  0.293062E+04  0.304896E+04  0.291322E+04 -0.717187E-01  0.283436E+04  0.111581E+04  0.907162E+02
  0.129921E+00  0.354021E+04 -0.964368E+02 -0.484195E+02 -0.106051E+00  0.312113E+00  0.286111E+04  0.297678E+04  0.285301E+04 -0.701832E-01  0.275520E+04  0.137858E+04  0.711277E+02
  0.132673E+00  0.344873E+04 -0.371568E+02  0.747987E+01 -0.807405E+00 -0.552244E+00  0.279560E+04  0.290866E+04  0.279679E+04 -0.687705E-01  0.268033E+04  0.153739E+04  0.578290E+02
  0.135424E+00  0.336096E+04  0.223515E+02  0.576540E+02  0.874631E+00  0.975848E+00  0.273323E+04  0.284371E+04  0.274293E+04 -0.674398E-01  0.260954E+04  0.158724E+04  0.506744E+02
  0.138176E+00  0.327673E+04  0.776919E+02  0.986931E+02  0.409728E+01  0.409289E+01  0.267318E+04  0.278110E+04  0.268998E+04 -0.661535E-01  0.254257E+04  0.153147E+04  0.491209E+02
  0.140927E+00  0.319589E+04  0.125187E+03  0.128321E+03  0.770531E+01  0.766642E+01  0.261473E+04  0.272014E+04  0.263676E+04 -0.648800E-01  0.247912E+04  0.138101E+04  0.523065E+02
  0.143679E+00  0.311827E+04  0.162066E+03  0.145441E+03  0.105795E+02  0.105782E+02  0.255729E+04  0.266027E+04  0.258240E+04 -0.635943E-01  0.241888E+04  0.115301E+04  0.591422E+02
  0.146431E+00  0.304373E+04  0.186570E+03  0.150084E+03  0.119373E+02  0.120263E+02  0.250046E+04  0.260107E+04  0.252644E+04 -0.622795E-01  0.236150E+04  0.869203E+03  0.684113E+02
  0.149182E+00  0.297211E+04  0.197986E+03  0.143276E+03  0.115092E+02  0.117082E+02  0.244397E+04  0.254231E+04  0.246879E+04 -0.609269E-01  0.230668E+04  0.553956E+03  0.788679E+02
  0.151934E+00  0.290325E+04  0.196594E+03  0.126843E+03  0.955424E+01  0.984727E+01  0.238776E+04  0.248391E+04  0.240969E+04 -0.595355E-01  0.225410E+04  0.232318E+03  0.893273E+02
  0.154686E+00  0.283701E+04  0.183563E+03  0.103175E+03  0.672936E+01  0.707170E+01  0.233191E+04  0.242591E+04  0.234966E+04 -0.581115E-01  0.220349E+04 -0.718967E+02  0.987438E+02
  0.157437E+00  0.277323E+04  0.160784E+03  0.749712E+02  0.386190E+01  0.419543E+01  0.227661E+04  0.236849E+04  0.228943E+04 -0.566667E-01  0.215460E+04 -0.337774E+03  0.106270E+03
  0.160189E+00  0.271179E+04  0.130674E+03  0.449880E+02  0.169963E+01  0.197054E+01  0.222213E+04  0.231190E+04  0.222977E+04 -0.552170E-01  0.210722E+04 -0.548661E+03  0.111296E+03
  0.162941E+00  0.265254E+04  0.959586E+02  0.158134E+02  0.709019E+00  0.883131E+00  0.216879E+04  0.225645E+04  0.217149E+04 -0.537807E-01  0.206119E+04 -0.693093E+03  0.113470E+03
