  0.296228E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.620335E+01
  0.302212E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.632867E+01
  0.308317E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.645651E+01
  0.314545E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618780E+00  0.174584E+05  0.174584E+05  0.658694E+01
  0.320900E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.672001E+01
  0.327382E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.685576E+01
  0.333996E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.699426E+01
  0.340743E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.713555E+01
  0.347626E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.727970E+01
  0.354649E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.742676E+01
  0.361813E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220480E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.757679E+01
  0.369122E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.772985E+01
  0.376579E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220480E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.788600E+01
  0.384187E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.804531E+01
  0.391948E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.820783E+01
  0.399866E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.837364E+01
  0.407943E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.854280E+01
  0.416184E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174584E+05  0.871538E+01
  0.424592E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.889144E+01
  0.433169E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.907106E+01
  0.441920E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.925430E+01
  0.450847E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.944125E+01
  0.459955E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.963198E+01
  0.469247E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.982656E+01
  0.478726E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.100251E+02
  0.488397E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.102276E+02
  0.498263E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.104342E+02
  0.508329E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.106450E+02
  0.518598E-04  0.165360E+05  0.165360E+05  0.220480E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.108600E+02
  0.529074E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.110794E+02
  0.539762E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.113032E+02
  0.550666E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.115316E+02
  0.561790E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.117645E+02
  0.573139E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220479E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618779E+00  0.174584E+05  0.174583E+05  0.120022E+02
  0.584717E-04  0.165360E+05  0.165360E+05  0.220479E+05  0.220479E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.122446E+02
  0.596529E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.124920E+02
  0.608580E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.127443E+02
  0.620874E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.130018E+02
  0.633417E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.132644E+02
  0.646212E-04  0.165360E+05  0.165359E+05  0.220479E+05  0.220478E+05  0.220478E+05  0.167496E+05  0.165360E+05  0.221639E+05 -0.618778E+00  0.174584E+05  0.174583E+05  0.135324E+02
